class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
0,4,4,10,1,1,3,2,2,8,2,1,4,4,w,w,p,w,o,p,n,v,d
1,3,3,9,1,8,3,1,2,8,1,4,4,4,w,w,p,w,o,p,k,s,g
0,3,1,9,0,7,3,2,1,1,2,4,1,4,w,w,p,w,o,e,k,a,g
0,1,3,9,1,1,3,1,1,11,1,2,4,4,w,w,p,w,o,p,k,s,g
0,3,4,10,1,2,3,2,2,11,2,1,4,4,w,w,p,w,o,p,n,v,d
0,1,3,9,1,1,3,1,1,2,1,2,4,4,w,w,p,w,o,p,k,s,g
0,3,3,9,1,2,3,1,1,5,1,2,4,4,w,w,p,w,o,p,k,s,g
0,3,1,1,1,7,3,1,1,8,2,1,4,4,g,p,p,w,o,p,n,y,d
0,1,3,9,1,2,3,1,1,1,1,2,4,4,w,w,p,w,o,p,n,s,m
0,3,4,10,1,2,3,1,1,5,1,2,4,4,w,w,p,w,o,p,n,n,m
0,4,3,1,1,1,3,1,1,8,1,6,4,2,w,w,p,w,o,p,k,y,g
0,3,1,9,0,7,3,2,1,2,2,4,4,4,w,w,p,w,o,e,n,s,g
0,3,4,10,1,2,3,1,1,11,1,2,4,4,w,w,p,w,o,p,k,s,g
1,3,3,9,1,8,3,1,2,2,1,4,4,4,w,w,p,w,o,p,n,v,g
0,3,3,10,1,2,3,1,1,2,1,2,4,4,w,w,p,w,o,p,k,s,g
0,3,1,9,1,1,3,2,2,8,2,1,4,4,w,w,p,w,o,p,n,v,d
0,1,4,10,1,1,3,1,1,5,1,2,4,4,w,w,p,w,o,p,n,n,g
1,3,3,9,1,8,3,1,2,1,1,4,4,4,w,w,p,w,o,p,k,v,u
0,3,4,10,1,1,3,2,2,11,2,1,4,4,w,w,p,w,o,p,n,v,d
0,3,3,9,1,1,3,1,1,1,1,2,4,4,w,w,p,w,o,p,k,n,m
0,3,1,9,1,2,3,2,2,2,2,1,4,4,w,w,p,w,o,p,n,v,d
0,4,4,9,1,2,3,2,2,11,2,1,4,4,w,w,p,w,o,p,n,v,d
0,3,3,10,1,2,3,1,1,1,1,2,4,4,w,w,p,w,o,p,n,s,m
0,4,1,10,1,1,3,2,2,11,2,1,4,4,w,w,p,w,o,p,u,v,d
0,3,4,9,1,1,3,1,1,11,1,2,4,4,w,w,p,w,o,p,k,s,g
0,1,3,10,1,1,3,1,1,2,1,2,4,4,w,w,p,w,o,p,k,s,m
0,3,3,1,1,2,3,1,1,8,1,6,4,2,w,w,p,w,o,p,n,s,p
0,1,3,9,1,2,3,1,1,1,1,2,4,4,w,w,p,w,o,p,k,n,g
0,3,4,10,1,1,3,1,1,2,1,2,4,4,w,w,p,w,o,p,n,s,m
1,3,3,1,1,8,3,1,2,2,1,4,4,4,w,w,p,w,o,p,n,v,u
0,1,4,10,1,2,3,1,1,11,1,2,4,4,w,w,p,w,o,p,k,n,g
0,1,3,9,1,1,3,1,1,5,1,2,4,4,w,w,p,w,o,p,k,n,g
1,3,3,1,1,8,3,1,2,11,1,4,4,4,w,w,p,w,o,p,k,v,u
0,1,4,9,1,2,3,1,1,2,1,2,4,4,w,w,p,w,o,p,k,s,m
0,1,3,10,1,2,3,1,1,11,1,2,4,4,w,w,p,w,o,p,n,n,m
0,1,3,10,1,1,3,1,1,2,1,2,4,4,w,w,p,w,o,p,k,s,g
0,3,3,9,1,2,3,1,1,5,1,2,4,4,w,w,p,w,o,p,n,n,g
0,3,1,1,1,7,3,1,1,8,2,1,4,4,p,w,p,w,o,p,k,y,d
0,3,3,1,1,1,3,1,1,11,1,6,4,2,w,w,p,w,o,p,k,y,g
0,1,4,10,1,2,3,1,1,2,1,2,4,4,w,w,p,w,o,p,n,s,g
0,3,1,4,0,7,3,1,2,5,1,4,4,4,w,w,p,w,o,p,n,v,u
0,3,3,1,1,2,3,1,1,2,1,6,4,2,w,w,p,w,o,p,k,y,g
0,3,4,9,1,1,3,1,1,1,1,2,4,4,w,w,p,w,o,p,n,s,g
0,1,3,9,1,1,3,1,1,2,1,2,4,4,w,w,p,w,o,p,k,n,g
0,3,4,10,1,1,3,1,1,5,1,2,4,4,w,w,p,w,o,p,k,s,m
0,4,1,10,1,1,3,2,2,8,2,1,4,4,w,w,p,w,o,p,n,v,d
0,1,3,10,1,2,3,1,1,5,1,2,4,4,w,w,p,w,o,p,n,s,g
0,3,1,1,0,7,3,2,1,2,2,4,4,1,w,w,p,w,o,e,n,a,g
0,3,1,10,1,2,3,2,2,2,2,1,4,4,w,w,p,w,o,p,n,v,d
0,3,4,10,1,1,3,1,1,2,1,2,4,4,w,w,p,w,o,p,n,n,m
0,4,4,4,0,7,3,2,1,2,2,4,4,1,w,w,p,w,o,e,k,s,g
0,3,1,1,0,7,3,1,2,5,1,4,4,4,w,w,p,w,o,p,n,y,u
0,4,4,4,0,7,3,2,1,4,2,4,1,1,w,w,p,w,o,e,n,a,g
0,4,3,1,1,1,3,1,1,8,1,6,4,2,w,w,p,w,o,p,n,s,p
0,1,3,9,1,1,3,1,1,1,1,2,4,4,w,w,p,w,o,p,n,s,g
0,1,4,10,1,1,3,1,1,1,1,2,4,4,w,w,p,w,o,p,k,s,m
0,3,3,10,1,2,3,1,1,11,1,6,4,2,w,w,p,w,o,p,k,s,p
0,6,1,4,0,7,3,1,2,5,1,4,4,4,w,w,p,w,o,p,n,v,u
0,4,3,1,1,1,3,1,1,8,1,6,4,2,w,w,p,w,o,p,n,y,p
1,3,3,1,1,8,3,1,2,1,1,4,4,4,w,w,p,w,o,p,k,s,u
0,3,3,10,1,1,3,1,1,8,1,6,4,2,w,w,p,w,o,p,n,y,p
0,3,3,10,1,1,3,1,1,11,1,2,4,4,w,w,p,w,o,p,n,s,g
0,3,1,1,0,7,3,2,1,4,2,4,4,1,w,w,p,w,o,e,n,s,g
0,3,1,1,0,7,3,2,1,8,2,4,1,1,w,w,p,w,o,e,k,a,g
0,4,4,1,0,7,3,2,1,1,2,4,1,4,w,w,p,w,o,e,k,a,g
0,4,3,1,1,1,3,1,1,2,1,6,4,2,w,w,p,w,o,p,n,s,p
0,3,4,10,1,1,3,1,1,11,1,2,4,4,w,w,p,w,o,p,k,n,g
0,4,1,1,0,7,3,1,2,8,1,4,4,4,w,w,p,w,o,p,k,v,u
0,3,3,10,1,1,3,1,1,11,1,6,4,2,w,w,p,w,o,p,n,s,p
0,3,1,10,1,1,3,2,2,8,2,1,4,4,w,w,p,w,o,p,u,v,d
0,1,3,10,1,1,3,1,1,5,1,2,4,4,w,w,p,w,o,p,n,n,g
0,3,1,4,0,7,3,2,1,2,2,4,4,4,w,w,p,w,o,e,k,s,g
0,3,3,10,1,1,3,1,1,11,1,6,4,2,w,w,p,w,o,p,n,s,g
0,4,3,1,1,2,3,1,1,2,1,6,4,2,w,w,p,w,o,p,k,y,g
0,3,4,10,1,1,3,1,1,11,1,2,4,4,w,w,p,w,o,p,k,s,m
0,6,1,1,0,7,3,1,2,2,1,4,4,4,w,w,p,w,o,p,n,y,u
0,3,4,9,1,1,3,1,1,1,1,2,4,4,w,w,p,w,o,p,k,s,m
0,1,4,9,1,2,3,1,1,2,1,2,4,4,w,w,p,w,o,p,k,n,g
0,6,1,1,0,7,3,1,2,1,1,4,4,4,w,w,p,w,o,p,k,y,u
0,1,3,10,1,2,3,1,1,2,1,2,4,4,w,w,p,w,o,p,n,n,m
0,3,3,10,1,2,3,1,1,1,1,2,4,4,w,w,p,w,o,p,n,n,g
0,1,3,10,1,1,3,1,1,1,1,2,4,4,w,w,p,w,o,p,n,s,g
1,3,3,1,1,8,3,1,2,8,1,4,4,4,w,w,p,w,o,p,k,s,u
0,3,4,9,0,7,3,2,1,1,2,4,1,4,w,w,p,w,o,e,n,s,g
0,3,3,9,1,1,3,1,1,11,1,2,4,4,w,w,p,w,o,p,k,s,m
0,1,4,9,1,1,3,1,1,5,1,2,4,4,w,w,p,w,o,p,n,n,g
0,3,1,1,1,7,3,1,1,2,2,1,4,4,g,w,p,w,o,p,n,y,d
1,3,4,1,1,8,3,1,2,11,1,4,4,4,w,w,p,w,o,p,n,s,u
0,3,3,1,1,2,3,1,1,11,1,6,4,2,w,w,p,w,o,p,k,y,p
0,3,4,1,0,7,3,2,1,2,2,4,4,4,w,w,p,w,o,e,k,a,g
0,1,3,10,1,2,3,1,1,2,1,2,4,4,w,w,p,w,o,p,k,n,m
0,3,4,10,1,1,3,1,1,11,1,2,4,4,w,w,p,w,o,p,n,n,m
0,1,4,10,1,1,3,1,1,2,1,2,4,4,w,w,p,w,o,p,n,s,m
0,3,4,10,1,2,3,1,1,5,1,2,4,4,w,w,p,w,o,p,k,n,m
0,1,3,9,1,1,3,1,1,2,1,2,4,4,w,w,p,w,o,p,n,n,g
0,3,1,4,0,7,3,1,2,1,1,4,4,4,w,w,p,w,o,p,n,v,u
0,4,3,1,1,1,3,1,1,11,1,6,4,2,w,w,p,w,o,p,k,s,g
0,3,1,4,0,7,3,2,1,4,2,4,1,1,w,w,p,w,o,e,n,a,g
0,3,4,9,1,2,3,1,1,1,1,2,4,4,w,w,p,w,o,p,n,n,m
0,3,3,10,1,2,3,1,1,11,1,2,4,4,w,w,p,w,o,p,n,s,m
0,3,1,4,0,7,3,1,2,2,1,4,4,4,w,w,p,w,o,p,k,v,u
1,3,4,1,1,8,3,1,2,8,1,4,4,4,w,w,p,w,o,p,n,s,u
0,1,3,9,1,2,3,1,1,11,1,2,4,4,w,w,p,w,o,p,n,n,g
0,1,3,9,1,1,3,1,1,2,1,2,4,4,w,w,p,w,o,p,k,n,m
1,3,3,1,1,8,3,1,2,8,1,4,4,4,w,w,p,w,o,p,n,v,u
0,1,4,10,1,2,3,1,1,11,1,2,4,4,w,w,p,w,o,p,n,s,m
0,3,4,9,1,2,3,1,1,1,1,2,4,4,w,w,p,w,o,p,n,s,m
0,3,3,10,1,2,3,1,1,2,1,2,4,4,w,w,p,w,o,p,k,s,m
0,1,3,10,1,2,3,1,1,2,1,2,4,4,w,w,p,w,o,p,n,n,g
0,3,4,9,1,1,3,1,1,5,1,2,4,4,w,w,p,w,o,p,n,s,m
0,3,4,9,1,1,3,1,1,5,1,2,4,4,w,w,p,w,o,p,k,s,g
0,3,3,1,1,2,3,1,1,11,1,6,4,2,w,w,p,w,o,p,n,y,p
0,3,4,9,1,1,3,1,1,11,1,2,4,4,w,w,p,w,o,p,n,s,m
0,3,4,1,0,7,3,2,1,2,2,4,1,1,w,w,p,w,o,e,k,s,g
0,3,3,1,1,2,3,1,1,2,1,6,4,2,w,w,p,w,o,p,n,s,p
0,3,3,10,1,2,3,1,1,2,1,6,4,2,w,w,p,w,o,p,k,y,g
1,3,3,1,1,8,3,1,2,1,1,4,4,4,w,w,p,w,o,p,k,v,g
0,1,3,10,1,1,3,1,1,11,1,2,4,4,w,w,p,w,o,p,n,n,g
0,3,1,9,1,2,3,2,2,8,2,1,4,4,w,w,p,w,o,p,u,v,d
1,3,4,1,1,8,3,1,2,11,1,4,4,4,w,w,p,w,o,p,k,s,u
0,3,3,10,1,2,3,1,1,1,1,2,4,4,w,w,p,w,o,p,k,n,g
0,4,1,4,0,7,3,2,1,4,2,4,1,1,w,w,p,w,o,e,n,a,g
0,3,3,9,1,2,3,1,1,2,1,2,4,4,w,w,p,w,o,p,k,s,g
0,1,3,9,1,1,3,1,1,11,1,2,4,4,w,w,p,w,o,p,n,s,m
1,3,3,1,1,8,3,1,2,8,1,4,4,4,w,w,p,w,o,p,n,s,u
0,4,3,1,1,2,3,1,1,11,1,6,4,2,w,w,p,w,o,p,k,s,g
0,3,4,9,1,2,3,1,1,2,1,2,4,4,w,w,p,w,o,p,n,n,m
0,3,4,9,1,1,3,2,2,2,2,1,4,4,w,w,p,w,o,p,n,v,d
0,4,3,1,1,1,3,1,1,2,1,6,4,2,w,w,p,w,o,p,n,y,p
0,1,4,9,1,1,3,1,1,1,1,2,4,4,w,w,p,w,o,p,n,n,m
0,3,4,9,0,7,3,2,1,8,2,4,1,1,w,w,p,w,o,e,k,a,g
0,4,1,4,0,7,3,1,2,2,1,4,4,4,w,w,p,w,o,p,n,v,u
0,3,3,9,1,1,3,1,1,5,1,2,4,4,w,w,p,w,o,p,n,s,g
0,3,3,10,1,2,3,1,1,2,1,6,4,2,w,w,p,w,o,p,n,y,g
0,1,4,10,1,2,3,1,1,5,1,2,4,4,w,w,p,w,o,p,n,s,g
0,1,4,10,1,2,3,1,1,11,1,2,4,4,w,w,p,w,o,p,k,s,g
0,4,4,9,1,2,3,2,2,2,2,1,4,4,w,w,p,w,o,p,n,v,d
0,1,4,9,1,1,3,1,1,11,1,2,4,4,w,w,p,w,o,p,k,n,m
0,3,1,10,1,1,3,2,2,2,2,1,4,4,w,w,p,w,o,p,u,v,d
0,3,3,9,1,2,3,1,1,5,1,2,4,4,w,w,p,w,o,p,n,n,m
0,1,3,10,1,2,3,1,1,1,1,2,4,4,w,w,p,w,o,p,n,n,m
0,3,3,1,1,1,3,1,1,8,1,6,4,2,w,w,p,w,o,p,n,y,p
0,3,3,9,1,2,3,1,1,2,1,2,4,4,w,w,p,w,o,p,k,s,m
0,3,3,9,1,2,3,1,1,5,1,2,4,4,w,w,p,w,o,p,k,s,m
0,3,3,10,1,1,3,1,1,8,1,6,4,2,w,w,p,w,o,p,k,y,p
0,3,3,9,1,2,3,1,1,2,1,2,4,4,w,w,p,w,o,p,k,n,m
0,3,4,10,1,2,3,1,1,11,1,2,4,4,w,w,p,w,o,p,k,n,m
0,3,3,1,1,2,3,1,1,8,1,6,4,2,w,w,p,w,o,p,k,s,g
0,3,4,9,1,2,3,1,1,2,1,2,4,4,w,w,p,w,o,p,n,n,g
0,4,3,1,1,2,3,1,1,2,1,6,4,2,w,w,p,w,o,p,k,s,g
0,1,4,9,1,2,3,1,1,11,1,2,4,4,w,w,p,w,o,p,k,s,m
0,3,1,1,1,7,3,1,1,2,2,1,4,4,g,p,p,w,o,p,n,y,d
0,3,3,9,1,2,3,1,1,1,1,2,4,4,w,w,p,w,o,p,n,s,m
0,1,4,9,1,2,3,1,1,5,1,2,4,4,w,w,p,w,o,p,k,n,g
0,1,4,10,1,2,3,1,1,5,1,2,4,4,w,w,p,w,o,p,k,n,m
0,3,1,10,1,2,3,2,2,8,2,1,4,4,w,w,p,w,o,p,n,v,d
0,1,4,9,1,2,3,1,1,5,1,2,4,4,w,w,p,w,o,p,n,n,m
0,3,4,4,0,7,3,2,1,4,2,4,4,1,w,w,p,w,o,e,k,a,g
0,1,4,9,1,1,3,1,1,1,1,2,4,4,w,w,p,w,o,p,n,n,g
0,1,4,10,1,2,3,1,1,11,1,2,4,4,w,w,p,w,o,p,k,s,m
0,4,3,10,1,1,3,1,1,2,1,6,4,2,w,w,p,w,o,p,k,y,p
0,4,3,1,1,1,3,1,1,11,1,6,4,2,w,w,p,w,o,p,n,y,p
0,3,4,9,1,1,3,1,1,1,1,2,4,4,w,w,p,w,o,p,n,s,m
0,4,3,10,1,2,3,1,1,2,1,6,4,2,w,w,p,w,o,p,n,s,g
0,1,4,9,1,1,3,1,1,5,1,2,4,4,w,w,p,w,o,p,k,s,g
0,3,3,10,1,1,3,1,1,11,1,2,4,4,w,w,p,w,o,p,n,n,m
0,3,1,1,0,7,3,1,2,1,1,4,4,4,w,w,p,w,o,p,k,v,u
0,4,3,1,1,1,3,1,1,8,1,6,4,2,w,w,p,w,o,p,n,y,g
0,3,4,9,1,1,3,1,1,5,1,2,4,4,w,w,p,w,o,p,k,n,m
0,3,4,10,1,2,3,1,1,5,1,2,4,4,w,w,p,w,o,p,k,n,g
0,1,3,10,1,2,3,1,1,5,1,2,4,4,w,w,p,w,o,p,k,n,g
0,4,3,10,1,1,3,1,1,11,1,6,4,2,w,w,p,w,o,p,n,s,p
0,3,3,10,1,2,3,1,1,5,1,2,4,4,w,w,p,w,o,p,k,n,g
0,3,3,9,1,1,3,1,1,11,1,2,4,4,w,w,p,w,o,p,k,n,m
0,4,1,9,1,1,3,2,2,2,2,1,4,4,w,w,p,w,o,p,u,v,d
0,6,1,4,0,7,3,1,2,1,1,4,4,4,w,w,p,w,o,p,k,y,u
0,4,4,10,1,2,3,2,2,2,2,1,4,4,w,w,p,w,o,p,n,v,d
0,4,1,4,0,7,3,1,2,1,1,4,4,4,w,w,p,w,o,p,k,y,u
0,3,1,1,0,7,3,1,2,8,1,4,4,4,w,w,p,w,o,p,n,y,u
0,1,3,9,1,1,3,1,1,11,1,2,4,4,w,w,p,w,o,p,n,n,g
0,3,4,9,1,1,3,2,2,8,2,1,4,4,w,w,p,w,o,p,n,v,d
0,1,3,10,1,2,3,1,1,2,1,2,4,4,w,w,p,w,o,p,k,s,m
0,1,3,10,1,1,3,1,1,1,1,2,4,4,w,w,p,w,o,p,k,s,m
0,1,3,10,1,2,3,1,1,5,1,2,4,4,w,w,p,w,o,p,k,s,g
0,4,4,9,1,2,3,2,2,8,2,1,4,4,w,w,p,w,o,p,u,v,d
0,4,1,4,0,7,3,1,2,5,1,4,4,4,w,w,p,w,o,p,k,y,u
0,4,4,9,1,1,3,2,2,11,2,1,4,4,w,w,p,w,o,p,n,v,d
0,4,3,10,1,1,3,1,1,8,1,6,4,2,w,w,p,w,o,p,k,y,g
0,3,3,9,1,2,3,1,1,11,1,2,4,4,w,w,p,w,o,p,n,s,m
0,6,1,1,0,7,3,1,2,8,1,4,4,4,w,w,p,w,o,p,n,y,u
0,3,3,1,1,2,3,1,1,2,1,6,4,2,w,w,p,w,o,p,k,s,p
0,3,3,1,1,1,3,1,1,2,1,6,4,2,w,w,p,w,o,p,k,s,p
0,4,1,10,1,1,3,2,2,2,2,1,4,4,w,w,p,w,o,p,u,v,d
1,4,4,1,1,8,3,1,2,8,1,4,4,4,w,w,p,w,o,p,n,s,g
1,3,4,1,1,8,3,1,2,1,1,4,4,4,w,w,p,w,o,p,n,v,u
0,4,3,1,1,2,3,1,1,11,1,6,4,2,w,w,p,w,o,p,n,s,p
0,3,3,10,1,1,3,1,1,11,1,6,4,2,w,w,p,w,o,p,k,s,g
0,1,4,10,1,1,3,1,1,1,1,2,4,4,w,w,p,w,o,p,n,n,m
0,4,1,9,0,7,3,2,1,4,2,4,1,4,w,w,p,w,o,e,n,a,g
0,4,3,1,1,1,3,1,1,8,1,6,4,2,w,w,p,w,o,p,n,s,g
0,3,3,9,1,1,3,1,1,2,1,2,4,4,w,w,p,w,o,p,n,s,g
0,1,4,10,1,2,3,1,1,11,1,2,4,4,w,w,p,w,o,p,k,n,m
0,3,4,10,1,1,3,1,1,11,1,2,4,4,w,w,p,w,o,p,n,n,g
0,1,3,10,1,1,3,1,1,5,1,2,4,4,w,w,p,w,o,p,k,n,g
0,3,4,9,1,2,3,1,1,5,1,2,4,4,w,w,p,w,o,p,k,n,m
0,1,4,10,1,1,3,1,1,11,1,2,4,4,w,w,p,w,o,p,k,s,m
0,1,3,10,1,1,3,1,1,11,1,2,4,4,w,w,p,w,o,p,n,s,g
1,3,4,1,1,8,3,1,2,2,1,4,4,4,w,w,p,w,o,p,n,v,g
0,3,4,4,0,7,3,2,1,8,2,4,4,4,w,w,p,w,o,e,n,s,g
0,4,4,1,0,7,3,2,1,8,2,4,1,4,w,w,p,w,o,e,n,a,g
0,3,1,9,1,1,3,2,2,2,2,1,4,4,w,w,p,w,o,p,n,v,d
0,4,1,4,0,7,3,1,2,8,1,4,4,4,w,w,p,w,o,p,n,v,u
0,4,1,1,0,7,3,1,2,1,1,4,4,4,w,w,p,w,o,p,n,y,u
0,1,3,10,1,1,3,1,1,1,1,2,4,4,w,w,p,w,o,p,k,s,g
0,3,1,9,1,1,3,2,2,2,2,1,4,4,w,w,p,w,o,p,u,v,d
0,6,1,4,0,7,3,1,2,2,1,4,4,4,w,w,p,w,o,p,n,v,u
0,3,1,1,0,7,3,1,2,1,1,4,4,4,w,w,p,w,o,p,n,v,u
0,3,1,9,0,7,3,2,1,4,2,4,1,4,w,w,p,w,o,e,n,a,g
0,3,3,1,1,2,3,1,1,2,1,6,4,2,w,w,p,w,o,p,k,y,p
0,1,4,10,1,1,3,1,1,1,1,2,4,4,w,w,p,w,o,p,k,n,g
0,3,3,9,1,2,3,1,1,1,1,2,4,4,w,w,p,w,o,p,k,s,g
0,3,3,10,1,1,3,1,1,1,1,2,4,4,w,w,p,w,o,p,n,n,g
0,3,4,9,1,2,3,1,1,11,1,2,4,4,w,w,p,w,o,p,k,n,m
0,1,4,9,1,2,3,1,1,2,1,2,4,4,w,w,p,w,o,p,k,s,g
0,4,3,10,1,1,3,1,1,8,1,6,4,2,w,w,p,w,o,p,n,y,p
1,3,4,1,1,8,3,1,2,2,1,4,4,4,w,w,p,w,o,p,n,s,u
0,4,1,4,0,7,3,1,2,2,1,4,4,4,w,w,p,w,o,p,k,y,u
0,1,4,10,1,2,3,1,1,11,1,2,4,4,w,w,p,w,o,p,n,s,g
0,4,3,1,1,1,3,1,1,11,1,6,4,2,w,w,p,w,o,p,n,s,p
0,3,4,10,1,1,3,1,1,1,1,2,4,4,w,w,p,w,o,p,n,s,m
0,3,1,1,0,7,3,1,2,1,1,4,4,4,w,w,p,w,o,p,k,y,u
0,4,3,10,1,1,3,1,1,11,1,6,4,2,w,w,p,w,o,p,n,y,p
0,3,3,1,1,1,3,1,1,2,1,6,4,2,w,w,p,w,o,p,n,y,p
0,3,4,9,1,1,3,1,1,2,1,2,4,4,w,w,p,w,o,p,k,s,g
1,3,3,9,1,8,3,1,2,2,1,4,4,4,w,w,p,w,o,p,k,s,g
0,4,3,1,1,2,3,1,1,11,1,6,4,2,w,w,p,w,o,p,k,y,p
1,4,4,1,1,8,3,1,2,1,1,4,4,4,w,w,p,w,o,p,k,s,g
0,3,1,9,0,7,3,2,1,1,2,4,1,4,w,w,p,w,o,e,k,s,g
0,1,3,9,1,1,3,1,1,1,1,2,4,4,w,w,p,w,o,p,k,s,m
0,6,1,1,0,7,3,1,2,8,1,4,4,4,w,w,p,w,o,p,k,v,u
0,3,3,10,1,2,3,1,1,5,1,2,4,4,w,w,p,w,o,p,n,s,m
0,4,4,9,1,1,3,2,2,8,2,1,4,4,w,w,p,w,o,p,u,v,d
0,3,4,10,1,1,3,1,1,2,1,2,4,4,w,w,p,w,o,p,k,s,m
0,4,1,4,0,7,3,2,1,8,2,4,4,1,w,w,p,w,o,e,k,s,g
1,3,3,9,1,8,3,1,2,2,1,4,4,4,w,w,p,w,o,p,n,s,g
0,3,3,10,1,1,3,1,1,8,1,6,4,2,w,w,p,w,o,p,k,s,g
0,4,1,1,0,7,3,2,1,2,2,4,4,4,w,w,p,w,o,e,k,a,g
0,3,4,9,1,1,3,1,1,11,1,2,4,4,w,w,p,w,o,p,k,s,m
0,1,3,10,1,2,3,1,1,5,1,2,4,4,w,w,p,w,o,p,n,s,m
0,4,1,4,0,7,3,1,2,5,1,4,4,4,w,w,p,w,o,p,n,v,u
0,3,1,10,1,2,3,2,2,8,2,1,4,4,w,w,p,w,o,p,u,v,d
0,3,4,10,1,1,3,1,1,5,1,2,4,4,w,w,p,w,o,p,n,n,m
0,4,1,1,0,7,3,1,2,2,1,4,4,4,w,w,p,w,o,p,n,y,u
0,3,1,4,0,7,3,2,1,4,2,4,1,4,w,w,p,w,o,e,n,s,g
0,3,3,10,1,2,3,1,1,8,1,6,4,2,w,w,p,w,o,p,k,s,p
0,4,4,9,1,2,3,2,2,8,2,1,4,4,w,w,p,w,o,p,n,v,d
0,3,4,10,1,2,3,1,1,1,1,2,4,4,w,w,p,w,o,p,k,s,g
0,4,3,10,1,1,3,1,1,8,1,6,4,2,w,w,p,w,o,p,k,y,p
1,3,3,1,1,8,3,1,2,1,1,4,4,4,w,w,p,w,o,p,k,v,u
0,3,1,9,1,2,3,2,2,11,2,1,4,4,w,w,p,w,o,p,u,v,d
0,3,4,9,1,2,3,1,1,11,1,2,4,4,w,w,p,w,o,p,k,n,g
0,3,3,10,1,1,3,1,1,5,1,2,4,4,w,w,p,w,o,p,n,n,m
0,1,4,10,1,1,3,1,1,5,1,2,4,4,w,w,p,w,o,p,n,s,g
0,3,4,10,1,1,3,2,2,11,2,1,4,4,w,w,p,w,o,p,u,v,d
0,3,4,10,1,1,3,2,2,2,2,1,4,4,w,w,p,w,o,p,u,v,d
0,3,1,9,0,7,3,2,1,2,2,4,1,4,w,w,p,w,o,e,k,s,g
0,1,4,9,1,1,3,1,1,11,1,2,4,4,w,w,p,w,o,p,n,s,m
1,3,3,9,1,8,3,1,2,11,1,4,4,4,w,w,p,w,o,p,k,v,g
0,3,3,10,1,1,3,1,1,5,1,2,4,4,w,w,p,w,o,p,n,n,g
0,4,4,4,0,7,3,2,1,1,2,4,4,1,w,w,p,w,o,e,k,s,g
1,3,4,1,1,8,3,1,2,2,1,4,4,4,w,w,p,w,o,p,n,s,g
0,1,3,9,1,1,3,1,1,11,1,2,4,4,w,w,p,w,o,p,k,n,m
0,3,4,9,1,1,3,1,1,1,1,2,4,4,w,w,p,w,o,p,k,n,m
0,4,1,10,1,2,3,2,2,2,2,1,4,4,w,w,p,w,o,p,n,v,d
0,3,4,10,1,1,3,1,1,1,1,2,4,4,w,w,p,w,o,p,k,n,g
0,1,3,9,1,2,3,1,1,11,1,2,4,4,w,w,p,w,o,p,k,n,g
0,3,3,1,1,1,3,1,1,11,1,6,4,2,w,w,p,w,o,p,n,y,g
0,3,4,10,1,2,3,1,1,11,1,2,4,4,w,w,p,w,o,p,n,s,g
0,3,1,1,0,7,3,1,2,8,1,4,4,4,w,w,p,w,o,p,n,v,u
0,3,4,10,1,2,3,1,1,2,1,2,4,4,w,w,p,w,o,p,n,s,g
0,3,3,10,1,2,3,1,1,11,1,6,4,2,w,w,p,w,o,p,n,y,g
1,3,4,1,1,8,3,1,2,11,1,4,4,4,w,w,p,w,o,p,n,s,g
0,3,4,9,1,1,3,1,1,5,1,2,4,4,w,w,p,w,o,p,n,n,m
0,3,4,10,1,1,3,1,1,11,1,2,4,4,w,w,p,w,o,p,n,s,m
0,3,3,9,1,2,3,1,1,1,1,2,4,4,w,w,p,w,o,p,k,n,g
0,3,3,10,1,1,3,1,1,2,1,6,4,2,w,w,p,w,o,p,n,y,g
0,4,3,10,1,1,3,1,1,11,1,6,4,2,w,w,p,w,o,p,k,s,g
0,3,3,9,1,1,3,1,1,1,1,2,4,4,w,w,p,w,o,p,n,s,m
0,6,1,4,0,7,3,1,2,5,1,4,4,4,w,w,p,w,o,p,k,v,u
0,4,1,1,0,7,3,1,2,2,1,4,4,4,w,w,p,w,o,p,k,y,u
0,6,1,4,0,7,3,1,2,2,1,4,4,4,w,w,p,w,o,p,k,v,u
0,3,3,9,1,1,3,1,1,2,1,2,4,4,w,w,p,w,o,p,k,n,m
1,3,4,9,1,8,3,1,2,1,1,4,4,4,w,w,p,w,o,p,k,s,u
0,3,4,4,0,7,3,2,1,4,2,4,4,1,w,w,p,w,o,e,k,s,g
0,3,3,10,1,2,3,1,1,5,1,2,4,4,w,w,p,w,o,p,k,s,g
1,3,3,9,1,8,3,1,2,1,1,4,4,4,w,w,p,w,o,p,n,s,g
0,3,4,10,1,1,3,1,1,5,1,2,4,4,w,w,p,w,o,p,k,n,m
1,3,4,1,1,8,3,1,2,8,1,4,4,4,w,w,p,w,o,p,k,v,u
0,1,4,10,1,2,3,1,1,2,1,2,4,4,w,w,p,w,o,p,k,n,m
0,1,3,9,1,2,3,1,1,5,1,2,4,4,w,w,p,w,o,p,k,s,m
1,3,3,9,1,8,3,1,2,8,1,4,4,4,w,w,p,w,o,p,n,s,g
